chr,en
"ᎠᎩᎾᏄᎪᏫᏎᎸᎩᏃ ᎤᏁᎬ ᎤᏪᏴ ᎠᎹ ᎬᏂᏛ ᎠᏓᏁᎯ, ᏗᎬᏩᎸᏌᏛ ᎨᏒᎩ, ᏓᎦᎾᏄᎪᎬᎩ ᎦᏍᎩᎸ ᎤᏁᎳᏅᎯ ᎠᎴ ᎤᏃᏕᎾ ᎠᎩᎾ ᎤᎾᏤᎵᎦ.","And he showed me a river of water of life, bright as crystal, proceeding out of the throne of God and of the Lamb,"
ᏭᎩᏎ ᎤᏁᏍᏔᎳ ᎡᎳᏆᏗ ᎤᏟᏍᏓ ᎤᏪᏅᏎ ᏓᏆᎴᎳ ᎠᏌᏅᏙᏗ.,Avery grabbed the jar and rushed to the truck.
"ᏂᎦᏓ ᏚᎭᏄᏩᎩᏐᏅ ᏧᎭᎾᏬ Perry ᎬᏂᎨ ᎤᏍᎪᎸ ᎤᏩᏂ ᏧᏍᏆᏅᎾ ᎤᏚᏒᏛ, ᏧᏁᎦ ᏗᏍᎬᏓᎨᏂ ᎢᏴ ᏫᎦᏓᎥ.","Perry had taken off all his wet clothes and was naked under his grey wool blanket, which he wore cowled over his head and drooping to his white shins."
ᎧᏂᎩᏛ ᎠᏕᎳ? ᎤᏛᏅ.,"He said, No money at all?"
"ᎭᏂ ᏯᏛᏁᎵᏍᎬᎾ ᏱᎩ, ᎦᎵ ᏴᏫᏯ ᎦᏬᏂᏍᎩ ᏃᎴ ᎢᏯᏛᏁᏗ ᏩᏍᏛ ᎠᏓᏂ ᎠᏁᏦ, ᏩᏏᏓᏂ ᎦᏚᎲ ᏩᎵᏍᎩᏍᎪ ᏃᎴ ᏗᎳᏑᎶ ᏓᎦᎾᏕᎰ ᎠᏂᏍᎦᏰᏛᏍᏔ ᎠᏂᏩᏥᏂ, ᏍᎩᏃ ᎢᏳᏍᏗ ᎤᎾᏓᏓᏍᎬ ᏧᏤᎵ ᎠᏂᏴᏫᏯ ᏱᏚᎾᏕᏯᏙᏓᏅᎾ, ᎨᎦᎵᏍᎪᎳᏓᏁᎴ ᎤᎾᏕᏗ ᏚᏁᏅᏒ, ᏭᏅᎬᏛ ᎨᏥᏅᎪᏫᏎ ᎠᏙ, ᎾᏍᎩᏯ ᏏᏆ ᎤᎵᎪᎲᏍᏗ.","And whenever he is not here going buck wild, full Indian in language and customs all the way down to playing their deadly violent ball game, he’s in Washington City dancing at fancy balls and bootlicking every wheelhorse and crony in the Government, which is why his bunch of Indians get to stay in their homes unmolested while all the rest are hunted up out of the woods like hogs in the fall."
"ᏂᎦᏓ ᏓᏥᏩᏛᏓ ᎨᏒ ᎦᏚᎲ ᏦᎯᏍᏙᏗ ᏗᎭᏄᏬ ᏃᎴ ᏗᎳᏑᎶ ᎢᏗᏅᏁ, ᏰᎵ ᏗᎬᎩᏩᎯᏍᏗ ᎨᏒ.",I had since visited every fine tailor and cobbler in the city and had acquired all the wardrobe I could afford.
Ᏺ ᎢᎾᏛ ᏧᏁᏥ ᏂᎯ! ᏥᏂᏥᏲᎢᏴ ᎦᎴ ᏡᎬ ᎤᏐᏅ ᏂᏨᎦ ᎤᏛᏃ ᎤᏐᏅᎢ; ᏡᎬᏰᏃ ᎪᎵᏍᏙᏗ ᎨᏐ ᏄᏍᏛ ᎤᏛᎢ.,"Ye offspring of vipers, how can ye, being evil, speak good things? for out of the abundance of the heart the mouth speaketh."
"[ᎯᎠ ᏂᎦᏪᏍᎨᎢ;] ᎬᏂᏳᏉ ᏥᎷᏏᎵᎻ ᏫᏗᎦᏘ; ᎠᎴ ᏴᏫ ᎤᏪᏥ ᏙᏓᏰᏥᏲᏏ ᏄᏂᎬᏫᏳᏒ ᎠᏥᎸ ᎠᏁᎶᎯ ᎠᎴ ᏗᏃᏪᎵᏍᎩ ᏙᏓᎨᏥᏲᎯᏎᎵ; ᎠᎴ ᏙᏓᎬᏭᎪᏓᏁᎵ ᎤᏲᎱᎯᏍᏗᏱ, ᎠᎴ ᏧᎾᏓᎴᏅᏛ ᏴᏫ ᏫᏙᏛᏂᏲᎯᏎᎵ;","saying, Behold, we go up to Jerusalem; and the Son of man shall be delivered unto the chief priests and the scribes; and they shall condemn him to death, and shall deliver him unto the Gentiles:"
"ᏥᏌᏍᎩᏂ ᎡᏗᎪᏩᏘᎭ ᎾᏍᎩ ᎤᏍᏗᎩᏛ ᎡᏍᎦ ᎢᏯᎬᏁᎸᎯ ᏗᏂᎧᎿᏩᏗᏙᎯ ᎨᏒ ᏂᎨᎬᏁᎸᎢ, ᎾᏍᎩ ᎤᏲᎱᎯᏍᏗᏱ, ᏗᎬᏩᎸᏌᏛ ᎠᎴ ᎦᎸᏉᏗᏳ ᎨᏒ ᎠᏥᏍᏕᎶᏔᏅ; ᎾᏍᎩ ᏅᏓᏳᎵᏍᏙᏗᏱ ᎬᏩᎦᏘᏯ ᎤᏁᎳᏅᎯ ᎤᏓᏙᎵᏍᏗ ᎨᏒ ᎬᏗᏍᎬ ᎾᏂᎥ ᏴᏫ ᏧᏲᎱᏎᏗᏱ.","But we behold him who hath been made a little lower than the angels, even Jesus, because of the suffering of death crowned with glory and honor, that by the grace of God he should taste of death for every man."
"ᏙᏤᏝᎶᏅ ᏚᏯ ᏃᎴ ᎤᏴᏣ ᏎᎷ ᎦᏚ, ᎤᏂᏃᎮᎸ ᏔᎵᏚ ᎢᏯᏂ ᎤᎾᏗᏍᎦᏢ ᎤᎾᎵᏓᎩᏛ ᎠᎹᏱ ᏚᏦᏒ ᎾᎥᏂ, ᏔᎵ ᎠᎴ ᏦᎢ ᏧᏙᏓᏆᏓ ᎡᏅᏓ.","After being fed some beans and cold cornbread, the captives told where another dozen runners were hiding near the forks of a river two or three days away."
ᏂᎯ ᎾᏍᎩ ᎢᏳᏩᏂᏌᏛ ᏤᏦᎯᏳᎲᏍᎦ ᎤᏁᎳᏅᎯ ᎾᏍᎩ ᎤᏲᎱᏒ ᏥᏚᎴᏔᏁᎢ ᎠᎴ ᏧᏁᎴ ᎦᎸᏉᏗᏳ ᎨᏒᎢ; ᎾᏍᎩ ᎢᏦᎯᏳᏒ ᎠᎴ ᎤᏚᎩ ᎢᏨᏒ ᎤᏁᎳᏅᎯ ᎢᏗᏢ ᎢᏳᎵᏍᏙᏗᏱ.,"who through him are believers in God, that raised him from the dead, and gave him glory; so that your faith and hope might be in God."
"ᎤᏍᎦᏃᎳ ᏚᎴᏁᎢ, ᎤᏁᎷᏁᎢ ᏌᏌ.","He rose slowly to his feet, while the geese cheered."
"ᏗᏂᎦᏘᏯᏃ ᎤᎾᎵᏎᎢ, ᎠᎴ ᎦᏚᎲ ᏭᏂᏃᏁᎢ, ᎠᎴ ᎢᏴᏛ ᏓᏁᏩᏗᏒᎢ. ᎤᏂᏄᎪᏤᏃ ᎤᎾᎦᏔᏅᏎ ᎾᏍᎩ ᏄᎵᏍᏔᏅᎢ.","And they that fed them fled, and told it in the city, and in the country. And they came to see what it was that had come to pass."
"ᎢᏳᏃ ᏴᏫᏉ ᎠᏁᎲ ᏧᏓᎴᏁᎢ ᏲᎦᏛᏅ, ᏙᏥᏍᎦᎢᎭᏉ ᏴᏫ; ᏂᎦᏛᏰᏃ ᎠᏙᎴᎰᏍᎩ ᎤᏂᏰᎸᎭ ᏣᏂ.","But if we shall say, From men; we fear the multitude; for all hold John as a prophet."
"ᎠᏍᎦᏯᏃ ᎤᏲ ᎠᏓᏅᏙ ᎤᏯᎢ ᏚᏁᎷᎩᎡᎴᎢ, ᎠᎴ ᎡᏍᎦ ᏂᏚᏩᏁᎴᎢ, ᎠᎴ ᏚᏎᎪᎩᏎᎢ, ᎾᏍᎩ ᎢᏳᏍᏗ ᎤᎾᎵᏎ ᎾᎿ ᎠᏓᏁᎸ ᎤᏂᏄᎪᏤ ᏧᏂᏰᎸᎢᎭ ᎠᎴ ᏗᎨᏥᏐᏅᏅᎯ.","And the man in whom the evil spirit was leaped on them, and mastered both of them, and prevailed against them, so that they fled out of that house naked and wounded."
"ᎤᏩᏒᏃ ᎨᏎᎢ, ᎾᏍᎩ ᎬᏩᏍᏓᏩᏗᏕᎩ ᎠᎴ ᏔᎳᏚ ᎢᏯᏂᏛ ᎬᏩᏛᏛᏁ ᎦᏛᎬ ᎾᏍᎩ ᏓᏟᎶᏍᏛᎢ.","And when he was alone, they that were about him with the twelve asked of him the parables."
"ᎢᎦᏛᏍᎩᏂ ᎯᎠ ᏄᏂᏪᏎᎢ, ᎠᏂᏍᎩᎾ ᏕᎦᏄᎪᏫᏍᎦ ᎤᏍᏕᎵᎭ ᏇᎵᏥᏆ ᎤᎬᏫᏳᎯ ᎠᏂᏍᎩᎾ ᎤᎾᏤᎵᎦ.","But some of them said, By Beelzebub the prince of the demons casteth he out demons."
ᏒᏆᎶᏍᏗ ᎭᏫᏂᏣ ᏓᏩᏔ ᎤᎪᏏᏓ ᎢᏗᏅᏁ ᎠᎵᏰᎾ!,Asmeret has found some decomposers under a log!
ᎨᏍᏗ ᎦᎵᏓᏍᏔᏅ ᏱᎩ.,There can be no mistake about it.
"ᎢᏳᏃ ᎠᏴ ᏇᎵᏥᏆ ᏯᎩᏍᏕᎵ ᎠᏂᏍᎩᎾ ᏱᏗᏥᏄᎪᏫᏍᎦ, ᎦᎪ ᎤᏂᏍᏕᎵᏍᎪ ᏗᏤᏥ ᏥᏓᏂᏄᎪᏫᏍᎪᎢ? ᎾᏍᎩ ᏍᎩᏂ ᏗᎨᏧᎪᏓᏁᎯ ᎨᏎᏍᏗ.","And if I by Beelzebub cast out demons, by whom do your sons cast them out? therefore shall they be your judges."
ᎨᏍᏗ ᏯᎦᏔᎮᎢ ᏏᏉ ᎫᏩᎶᎯᏍᏗ ᏱᎩ.,He didn't know whether he could endure the awful loneliness any more.
"ᏑᎾᎴᏃ ᏥᎨᏐᎢ, ᎪᎯ ᎢᎦ ᏥᎩ ᏛᎦᎿᏂ, ᎦᎸᎶᏰᏃ ᎩᎦᎨᎢᏳ ᎢᎩ, ᎠᎴ","And in the morning, It will be foul weather to-day: for the heaven is red and lowering. Ye know how to discern the face of the heaven; but ye cannot discern the signs of the times."
"“ᏲᎾ ᎤᏤᏍᏙ,” ᎤᏛᏁ ᎤᏥ ᏰᎵ ᎬᏣᏓᏘ, ᏤᏍᏗ ᏯᎵᏍᎪᎥᏍᎨᏍᏗ.","“Fern,” said her mother sternly, “you must not invent things."
"ᏚᎾᏓᏲᎵᎴ ᎠᎵᏥᏙᎲᏍᎩ, ᎱᏂᎩᏎᎢ.","He shook hands with the minister, and left."
ᏙᎢᏳᏍᏗ ᎤᎵᏍᏔᏁᎢ?,What happened? ᎠᏆᏛᏅ.
"ᎠᏂᏯᏫᏍᎩᏃ ᎾᏍᏉ ᎢᎬᏩᏛᏛᏁ, ᎯᎠ ᏄᏂᏪᏎᎢ; ᎠᏴ ᎾᏃ ᎦᏙ ᏓᏲᏣᏛᏁᎵ? ᎯᎠᏃ ᏂᏚᏪᏎᎴᎢ; ᏞᏍᏗ ᎩᎶ ᎬᏍᎦᎢᏍᏓᎩ ᎢᏰᏨᏁᎸᎩ, ᎠᎴ ᏞᏍᏗ ᎦᏰᎪᎩ ᏱᏣᏓᎳᏫᏎᎮᏍᏗ; ᎠᎴ ᏰᎵᏉ ᎢᏥᏰᎸᏎᏍᏗ ᎡᏣᎫᏴᎡᎲᎢ.","And soldiers also asked him, saying, And we, what must we do? And he said unto them, Extort from no man by violence, neither accuse any one wrongfully; and be content with your wages."
"ᎢᏳᏰᏃ ᏥᏯᏢᏈᏎᎸᎯ ᎨᏎᏍᏗ, ᏂᎯ ᎢᏨᏁᎢᏍᏗᏍᎬᎢ, ᎥᏝ ᏱᎦᏕᎣᏍᎦ; ᏂᎦᏗᏳᏍᎩᏂ ᏧᏓᎴᏅᏛ ᎢᏨᏬᏁᏔᏅᎢ ᎤᏙᎯᏳᎯᏯ ᏥᎩ, ᎾᏍᎩᏯᏉ ᎣᎦᏢᏆᏒᎢ, ᎾᏍᎩ ᏓᏓᏏ ᎣᏣᏢᏆᏎᎸᎢ, ᎤᏙᎯᏳᎯᏯ ᏄᎵᏍᏔᏅ.","For if in anything I have gloried to him on your behalf, I was not put to shame; but as we spake all things to you in truth, so our glorying also which I made before Titus was found to be truth."
ᎦᏙᏗ ᎢᏳᏍᏗ ᏚᏂᏩᏛ ᎠᏁᎵᏍᎨ ᎠᏂᎨᏯ ᏩᏂᎷᏨ ᎠᏂᏫᎾ ᏧᎾᏛᏒ.,I don’t know what the girls were expecting when they reached the young gentlemen’s ancestral home.
ᎠᏎᏃ ᏗᏂᎦᏙᎵ ᏕᎨᏥᏂᏴᎡᎴ ᎾᏍᎩ ᎬᏬᎵᏍᏗᏱ ᏂᎨᏒᎾ.,But their eyes were holden that they should not know him.
"ᎾᏍᎩ ᎯᎠ ᏄᏍᏕᏍᏗ ᎯᏃᎮᏍᎨᏍᏗ, ᎠᎴ ᏕᎯᏬᏁᏗᏍᎨᏍᏗ, ᎠᎴ ᏕᎯᎬᏍᎪᎸᎥᏍᎨᏍᏗ ᎲᏗᏍᎨᏍᏗ ᏂᎦᎥ ᏣᏒᎦᎸᎢ. ᎲᏗᏍᎨᏍᏗ ᏞᏍᏗ ᎩᎶ ᎡᏍᎦ ᏱᏣᏰᎸᏎᏍᏗ.",These things speak and exhort and reprove with all authority. Let no man despise thee.
"ᎤᎾᎩᎡᎸ ᏗᎪᏪᎵᏍᎩ ᎪᏪᎵ, ᎤᏩᏓᏍᎬ ᏭᏓᎩᏅᏒ.",He took the letter from the scribe and tossed it back among the clutter.
"”ᎣᏍᏓ ᏂᏣᏛᎦ, ᎣᏍᏓ ᏂᏣᏛᎦ!” ᎤᏛᏁ ᏌᏌ.","“Nicely done, nicely done!” cried the goose."
"ᎯᎠᏃ ᏂᏚ-ᏪᏎᎴᎢ, ᎦᏙ ᏗᎦᎵᏍᏙᏗᎭ ᎦᎶᏁᏛ ᏕᏫ ᎤᏪᏥ ᏣᎾᏗᎭ?","And he said unto them, How say they that the Christ is David’s son?"
"ᎨᏆᏂᏃ ᎤᎷᏥᎴᎢ; ᎦᎵᏦᎦᏃ ᎠᏯᎥ ᏚᏛᏛᏁ, ᎦᏙ ᎾᏍᎩ ᏥᏥᏃᎮᏍᎬ ᎢᏨᏒ ᎨᏒ Ꭰ ᏗᏓᎢᏒᎢ.","And they came to Capernaum: and when he was in the house he asked them, What were ye reasoning on the way?"
"ᎡᏣᏑᏰᏛ ᎾᏍᎩᏯ ᎾᎦᏔᎰ ᎤᏁᎳᏅᎯ ᎠᎦᏴᎵᎨᎢ, ᎬᏔᏅᎯ ᎤᏓᏅᎦᎸᏗ ᎨᏒ ᎠᏓᏅᏙ, ᎾᏍᎩ ᎾᎿ ᏨᏗᏓᎴᎲᏍᎦ ᎪᎯᏳᏗ ᎨᏒ ᎠᎴ ᎠᏍᏚᏟᏍᏗ ᎨᏒ ᎤᎩᎬ ᏥᏌ ᎦᎶᏁᏛ; ᎦᏩᎦᏘᏯ ᎤᏓᏙᎵᏍᏗ ᎨᏒ ᎠᎴ ᏅᏩᏙᎯᏯᏛ ᎤᏣᏘ ᎢᏣᏤᎵ ᎨᏎᏍᏗ.","according to the foreknowledge of God the Father, in sanctification of the Spirit, unto obedience and sprinkling of the blood of Jesus Christ: Grace to you and peace be multiplied."
"ᎾᏍᎩᏰᏃ ᏄᏍᏗ ᎤᎬᏫᏳᎯ ᎣᎩᏂᏁᏤᎸ, [ᎯᎠ ᏂᎦᏪᎭ;] ᎬᏯᎧᏅ ᎢᎦ ᏔᏘᏍᏓᏁᏗᏱ ᏧᎾᏓᎴᏅᏛ ᏴᏫ, ᎤᎵᏍᏕᎸᏙᏗ ᎢᏣᎵᏍᏙᏗᏱ ᎡᎶᎯ ᏂᎬᎾᏛᎢ.","For so hath the Lord commanded us, saying, I have set thee for a light of the Gentiles, That thou shouldest be for salvation unto the uttermost part of the earth."
ᎨᎵ ᎨᏍᏗ ᏳᏌᎩᏒ ᎤᎦᏛ ᏥᏴᏤᏂ ᏃᎴ ᏥᏅᏬᎢ.,Claire did not even lift her face from where it was pressed in the space between my neck and shoulder.
"ᏔᎵᏁᏃ ᏦᏩ ᎠᎾᎵᏅᏟ ᎬᏬᎵᏤᎢ, ᎠᎴ ᏇᎵᏲ ᏕᎤᎦᏙᎥᏎ ᏦᏩ ᎪᎱᏍᏗ ᏧᏩᎿ.",And at the second time Joseph was made known to his brethren; and Joseph’s race became manifest unto Pharaoh.
ᎾᏳᏍᏗᏉ ᎤᎾᎵᏍᎪᏗ ᏗᏃᏪᎵᏍᎩ ᎤᏂᎷᏤᎲ ᏗᏂᏍᎪᎵ.,Writers can tell any lie that leaps into their heads.
"ᎯᎠᏃ ᏂᏚᏪᏎᎴᎢ, ᏥᏨᏅᏒᎩ ᏂᏗᏥᏁᎲᎾ ᎠᏕᎸ-ᏗᎦᎶᏗ, ᎠᎴ ᏕᎦᎶᏗ, ᎠᎴ ᏗᎳᏑᎶ, ᎪᎱᏍᏗᏍᎪ ᎪᎱᏍᏗᏍᎪ ᎢᏥᏂᎬᏎᎮᎢ? ᎥᏝ ᎪᎱᏍᏗ, ᎤᎾᏛᏁᎢ.","And he said unto them, When I sent you forth without purse, and wallet, and shoes, lacked ye anything? And they said, Nothing."
"ᎨᏥᏅᏏᏛᏃ ᎯᎠ ᏄᏂᏪᏎᎴ ᎤᎬᏫᏳᎯ, ᏍᎩᏁᏉᏏ ᎣᎪᎯᏳᏒᎢ.","And the apostles said unto the Lord, Increase our faith."
ᎨᏍᏗ ᎣᏍᏓ ᏯᏆᏓᏅᏔ.,I don’t feel good at all.
"ᎾᏍᎩᏯ ᎤᏤᎵ ᎤᎵᏂᎩᏗ ᎨᏒ ᎤᏩᏔᏅᎢ ᎢᎩᏁᎸᎯ ᏥᎩ ᏄᏓᎴᏒ ᎪᎱᏍᏗ ᏕᏛᏅ ᎤᎬᏩᎵ ᎠᎴ ᎤᏁᎳᏅᎯ ᎦᎾᏰᎯᏍᏗ ᎨᏒ ᎤᎬᏩᎵ, ᏅᏓᏳᏓᎴᏅᎯ ᎠᎦᏙᎥᎯᏍᏗ ᎨᏒ ᎾᏍᎩ Ꮎ ᎢᎩᏯᏅᏛ ᏥᎩ ᎬᏔᏅᎯ ᎦᎸᏉᏗᏳ ᎨᏒ ᎠᎴ ᏚᏳᎪᏛ ᎢᏍᏛᏁᏗ ᎨᏒᎢ.","seeing that his divine power hath granted unto us all things that pertain unto life and godliness, through the knowledge of him that called us by his own glory and virtue;"
"ᎾᏍᎩ ᎢᏳᏍᏗ ᎢᎬᏆᏛᏁᏗ ᎨᏒ ᎢᎦᎢ, ᎠᏆᏛᏅᎢᏍᏗᏉ ᎣᏍᏛ ᎧᏃᎮᏛ ᎢᏨᏯᎵᏥᏙᏁᏗᏱ ᎶᎻ ᎾᏍᏉ ᎢᏤᎯ ᏂᎯ.","So, as much as in me is, I am ready to preach the gospel to you also that are in Rome."
"ᏦᏩᏃ ᎤᏓᏅᏎ ᏭᏯᏅᎮ ᎤᏙᏓ ᏤᎦᏈ ᎠᎴ ᏂᎦᏛ ᎤᏩᏒ ᎪᎱᏍᏗ ᏧᏩᎿ, ᎾᏍᎩ ᎦᎵᏆᏍᎪᎯ ᎯᏍᎩᎦᎵ ᎢᏯᏂᎢ.","And Joseph sent, and called to him Jacob his father, and all his kindred, threescore and fifteen souls."
"ᎾᎯᏳ ᏗᏥᎦᏴᎵᎨ ᏥᎬᎩᎪᎵᏰᏍᎬᎩ, ᎠᎴ ᏥᎬᏆᎦᏘᏍᎬᎩ, ᎠᏂᎪᏩᏘᏍᎬᎩᏍᎩᎢᏃᏅ ᏓᎩᎸᏫᏍᏓᏁᎲ ᎥᎦᏍᎪᎯ ᏧᏕᏘᏴᏛ.","Where your fathers tried me by proving me, And saw my works forty years."
"ᎦᎪ ᎤᏓᏑᏯ ᎯᎠ ᏥᏂᏣᏛᏅᎬᏂᎨᏒ ᎢᎬᏩᏁᏗ ᎠᎩᏍᎦᏅᏨᎯ ᎨᏒᎢ? ᎢᏳᏃ ᏚᏳᎪᏛ ᏱᏥᏁᎦ, ᎦᏙᏃ Ꮭ ᏱᏍᎩᏲᎢᏳᎲᏍᎦ?","Which of you convicteth me of sin? If I say truth, why do ye not believe me?"
"ᏡᎬᏰᏃ ᎪᎵᏍᏙᏗ ᎨᏐ ᏄᏍᏛ ᎤᏩᏒ ᎠᏓᏛᏍᎬᎢ; ᏥᏍᏚᏂᎩᏍᏗᎯᏰᏃ ᎥᏝ ᏎᎦᏔ-ᎢᏳᎾᏍᏗ ᏱᏓᎾᏕᏍᎪ ᏴᏫ, ᎠᎴ ᎠᏄᎦᎸᎯ ᎥᏝ ᏖᎸᎳᏗ ᏱᏓᎾᏕᏍᎪᎢ.","For each tree is known by its own fruit. For of thorns men do not gather figs, nor of a bramble bush gather they grapes."
"ᎠᎴ ᏫᎾᏍᏛᎾ ᎠᏔᎴᏒ ᎤᏍᏚᎢᏒᎩ, ᏧᎦᏒᏍᏗᏃ ᎾᎿ ᎠᏔᎴᏒ ᏓᏳᎵᏌᎳᏓᏅᎩ, ᎾᏍᎩᏯ ᎡᏆ ᏔᎷᎩᏍᎩ ᎬᎾᏬᏙᏗᏱ ᏥᏚᎦᏒᏍᏙᎢ; ᏅᏙᏃ ᎢᎦ ᎡᎯ ᎠᎴ ᎦᏃᎴᏍᎬ ᎤᏜᏅᏛ ᏚᎵᏏᎲᏒᎩ ᏅᏓᎦᎵᏍᏙᏗᏍᎬᎩ ᏧᎦᏒᏍᏗ ᎠᏔᎴᏒ ᏙᏗᎴᎲᏍᎬᎢ.","And he opened the pit of the abyss; and there went up a smoke out of the pit, as the smoke of a great furnace; and the sun and the air were darkened by reason of the smoke of the pit."
"ᎤᏙᎯᏳᎯᏰᏃ ᏥᏨᏰᎳᏗᏙᎲᎩ, ᏂᏨᏃᏁᎶ ᎢᎩᎩᎵᏲᎢᏍᏗ ᎨᏒᎢ; ᎾᏍᎩᏯ ᏥᏄᎵᏍᏔᏅ, ᎠᎴ ᎾᏍᎩ ᏥᏥᎦᏔᎭ.","For verily, when we were with you, we told you beforehand that we are to suffer affliction; even as it came to pass, and ye know."
ᎢᎸᎯᏳ ᏥᎨᏒ ᏂᎦᏓ ᎢᎾᎨ ᎠᏁᎯ ᏣᎳᎩ ᏣᏂᏬᏂᏍᎬ.,"In the forever that was, all the forest dwellers spoke Cherokee."
ᏤᏏᏃ ᏕᏫ ᎤᎬᏫᏳᎯ ᎤᏕᏁᎴᎢ; ᏕᏫᏃ ᎤᎬᏫᏳᎯ ᏐᎵᎹᏅ ᎤᏕᏁᎴᎢ ᏳᎳᏯ ᎤᏓᏴᏛ ᎤᎾᏄᎪᏫᏎᎢ;,and Jesse begat David the king. And David begat Solomon of her that had been the wife of Uriah;
"ᎾᏍᎩ ᎢᏳᏍᏗ ᎪᎯᏳᏗ ᎨᏒ ᎠᎵᏍᎦᏍᏙᏗᎭ, ᎾᏍᎩ ᎬᏩᎦᏘᏯ ᎤᏓᏙᎵᏍᏗ ᎨᏒ ᏅᏓᏳᏓᎴᏗᏱ; ᎾᏍᎩ ᎠᏚᎢᏍᏔᏅᎯ ᎨᏒ ᎤᎵᏂᎩᏗᏳ ᎢᏳᎾᎵᏓᏁᏗᏱ ᎾᏂᎥ ᎤᏁᏢᏔᏅᏛ ᎨᏒᎢ; ᎥᏝ ᎾᏍᎩ ᎤᏅᏒ ᏧᏁᏢᏔᏅᏛ ᎨᏒ ᎾᏍᎩᏯ ᏗᎧᎿᏩᏛᏍᏗ ᏂᎬᏅᎢ, ᎾᏍᏉᏍᎩᏂ ᎾᏍᎩ ᏧᏁᏢᏔᏅᏛ ᎨᏒ ᎡᏆᎭᎻ ᎤᏬᎯᏳᏒ ᎾᏍᎩᏯ ᎤᏃᎯᏳᏅᎯ ᎢᏳᏩᏂᏌᏛ, ᎾᏍᎩ ᎡᏆᎭᎻ ᏂᏗᎥ ᎢᎩᏙᏓ ᏥᎩ,","For this cause it is of faith, that it may be according to grace; to the end that the promise may be sure to all the seed; not to that only which is of the law, but to that also which is of the faith of Abraham, who is the father of us all"
ᎾᏍᎩ ᎤᏁᎳᏅᎯ ᏧᎴᏔᏅᎯ ᎨᏒ ᎥᏝ ᏳᎪᏎᎢ.,but he whom God raised up saw no corruption.
"ᎥᎥ, ᎤᏙᎯᏳᎯ, ᎠᎴ ᏂᎦᎥᏉ ᎪᎱᏍᏗ ᎡᏍᎦ ᎢᏯᏋᏁᎯ ᎠᎩᏰᎸᎭ ᏅᏗᎦᎵᏍᏙᏗᎭ ᎤᏓᎪᎾᏛᏔᏅᎯ ᎨᏒ ᏥᎦᏙᎥᎯᏍᏗ ᎨᏒ ᎦᎶᏁᏛ ᏥᏌ ᎠᏆᏤᎵ ᎤᎬᏫᏳᎯ; ᎾᏍᎩ ᏥᏅᏗᎦᎵᏍᏙᏗᎭ ᏂᎦᏗᏳ ᏧᏓᎴᏅᏛ ᎠᎩᏲᎱᏎᎸᎯ ᏥᎩ, ᎠᎴ ᎤᏁᎢᎸᏗᏉ ᎠᎩᏰᎸᎭ ᎾᏍᎩ, ᎦᎶᏁᏛ ᎾᏍᎩ ᎠᏆᏤᎵ ᎢᏣᏴᏁᏗᏱ,","Yea verily, and I count all things to be loss for the excellency of the knowledge of Christ Jesus my Lord: for whom I suffered the loss of all things, and do count them but refuse, that I may gain Christ,"
"ᎣᎩᏨᏛᏃ ᏉᎳ ᏥᎻ ᏧᏬᎸ ᎢᏧᎳᎭ ᎣᎨᏅᏒᎩ, ᏂᎦᏛᏃ ᏗᎨᎦᏁᎶᏗ ᎠᏂᎦᏔᎲᎩ.",And the day following Paul went in with us unto James; and all the elders were present.
"ᎠᎬᏱ ᎠᏍᎦᏯ ᏭᎷᏨ ᎦᏲᏟᏉ ᎠᎦᏴᎵᎨ ᎨᏎ ᏩᏏᏓᏂ ᏄᏕᏘᏴᎲ, ᎤᏓᎾᏏᏃᎴ ᎠᏰᎵ-ᎢᎦᎯ ᎨᏒ ᎠᏰᎳᏍᏗ ᎤᏅᏍᎦᎴ ᏃᎴ ᎦᏅᎯᏓ ᎦᎶᏇ ᎠᎵᏎᎮ, ᏕᎬᏂᏍᏗᏍᎨ ᏚᏩᏂᎦᏢ ᏃᎴ ᏚᏂᎩᏨ.","The first man to reach him was only a few years older than Wasseton, and he came crawling forward out of the half-light with a knife between his teeth and an awkward long musket on a strap over his shoulder banging against every limb and trunk."
"ᎰᎻ, ᎡᎶᏗ ᏃᎴ ᏣᏄᏏ ᎤᏂᏂᏴᎮ ᏏᏆ, ᎠᏍᎪᎵ ᎢᏣ ᏭᏂᏌᏙᏰᎢ ᎧᏁᏌᎢ.",Mr. Zuckerman and Mr. Arable and Lurvy grabbed the pig and pushed him headfirst toward the crate.
"ᏐᏉ ᎢᎦ ᏚᎾᏦᏒ ᎤᏍᏗ ᎨᏴᎢ ᏃᎴ ᎤᏔᏂᏗᎨ ᎨᏴᎢ, ᎤᏍᏗ ᎠᏣᏗ ᏭᏴᎴᎢ ᏫᏥᎢᎦ ᏯᏍᎦᎢᎲᎾ.","One day when the stream merged with a larger creek, Littlefish entered it without much fear at all."
ᎠᎴ ᎤᎾᎴᏅᎮ ᎬᏩᏔᏲᏎᎴ ᎤᏓᏅᏍᏗᏱ ᎤᎾᏤᎵᎪᎯ.,And they began to beseech him to depart from their borders.
