chr,en,num_words
"ᎠᎬᏱ ᎠᏆᎩᎸᏅ ᎠᎹᏱ ᎡᏙ ᏥᏳ - ᎤᏲ ᎢᏳᏍᏗ ᎦᏆᏘ ᎠᏰᎸᏍᏗ, ᎠᏍᏛᎪᏒ ᏃᎴ ᎠᏑᏫᏍᏗ ᎤᏂᎬᎬ, ᎨᏍᏗ ᎣᏍᏓ ᏂᎨᎵᏍᎬ ᏱᏄᏍᏕ, ᏩᎦᎸᎳᏗᏴ ᎠᏳᎢᏁᎩ ᏥᎦᏖᏃᎲ - ᏥᏍᎦᏰᎬᏍᏔ ᎤᏁᎵᏍᏗ ᎠᏆᏚᎵᏍᎬ.","So when I boarded the first riverboat of my life—a sort of broken-backed stern-wheeler in bad need of scraping and painting, a watercraft disappointingly far removed from my imaginings of the grand floating palaces of the Mississippi—I wanted to be taken for a young man of substance, traveling with a certain style.",52
ᏔᎵᏁᏃ ᏭᏴᎴ ᏗᎦᎳ ᏗᎦᎳᏫᎢᏍᏗᏱ; ᎾᎿᏃ ᎡᏙᎮ ᎠᏍᎦᏯ ᎤᏬᏰᏂ ᎤᏩᎢᏎᎸᎯ.,And he entered again into the synagogue; and there was a man there who had his hand withered.,18
ᎠᎴ ᎾᏍᏉ ᎦᏳᎳ ᎦᎷᏯᏍᏗ ᎠᎭ ᏚᎿᏍᏕᏢ ᏕᏡᎬᎢ; ᎾᏍᎩᏃ ᏂᎦᏛ ᏕᏡᎬ ᎠᏃᏍᏛ ᎾᎾᏓᏛᏍᎬᎾ ᏗᎦᎴᏴᏍᏙᏗ ᎠᎴ ᎠᏥᎸᏱ ᏫᏓᏗᏅᏗ ᎨᏎᏍᏗ.,"And even now the axe lieth at the root of the trees: every tree therefore that bringeth not forth good fruit is hewn down, and cast into the fire.",29
"ᏣᎳᎩᏱ ᎠᏰᎵ ᎨᎵ ᎨᏎ ᎠᎵᏥᏙᎲᏍᎩ Ꮳ ᎠᎹᏰᎵ, ᏍᎩᏃ ᎢᏳᏍᏗ ᎠᏎ ᎤᏪᏅᏍᏗ ᎨᏎ.","But primarily, the preacher was a citizen of the Nation and not America, so he had to go.",18
“ᎤᏂᏍᏆᏂᎩᏗ ᎣᏣᏓᏤᎵ.,“I have some very remarkable cousins.,6
ᎾᏍᎩᏃ Ꮎ ᏅᏓᎨᏥᏅᏏᏛ ᎠᏂᏆᎵᏏᏱ ᎤᎾᎵᎪᎯ ᎨᏒᎩ.,And they had been sent from the Pharisees.,8
“ᎨᏍᏗ ᎬᏕᎶᎰᎯᏍᏗ ᏱᎩ ᎠᏲᏟᎨᎢ ᎤᏕᏅ ᏥᎨᏒ.,“It’s hard to believe that he was the runt of the litter.,12
“ᏃᏉ ᎦᏙ ᏓᎦᏛᏁᎵ?”,Now whatever will I do?,5
"“ᏕᎾᏓᎪᎲᏳᏛ ᎤᏛᏁ, ᏭᎶᏌ ᎦᎶᎯᏍᏗ.","“Good-bye!” it said, as it sailed through the doorway.",9
"ᏂᎦᏓ ᏚᏒᎭᏂᎶᎾ, ᎣᏍᏓ ᎤᏒᎯ ᏚᏬᏎᎴ, ᏭᎾᏏᏁ ᏧᏍᏆᏅᎾ ᎭᏫᏂᏨ, ᎤᏢᏁ.","When he had touched each of them, he bade them good night and went back and lay down under his blanket to sleep.",23
"ᎤᏂᏃᎮᎸᎩᏃ ᎨᏒ ᎤᏅᏒ, ᎯᎠ ᏄᏂᏪᏒᎩ; ᏂᎦᏕᏅᎾ ᏥᎩ ᏅᏗᎦᎵᏍᏙᏗᎭ.","And they reasoned among themselves, saying, We took no bread.",10
"ᎤᏲᏃ ᎠᏓᏅᏙ ᎤᏁᏨ ᎯᎠ ᏄᏪᏎᎢ; ᏥᏌ ᏥᎦᏔᎭ, ᎠᎴ ᏉᎳ ᏥᎦᏔᎭ, ᏂᎯᏍᎩᏂ ᎦᎪ ᎢᏣᏍᏗ?","And the evil spirit answered and said unto them, Jesus I know, and Paul I know; but who are ye?",20
ᎾᏍᎩᏃ ᎯᎠ ᏂᎦᏗᏳ ᏄᎵᏍᏔᏂᏙᎴ ᎤᏙᎯᏳᏗᏱ ᎠᏰᎸᏒᎢ ᎯᎠ ᏥᏄᏪᏎ ᏱᎰᏩ ᎠᏙᎴᎰᏍᎩ ᎠᎬᏗᏍᎬᎢ;,"Now all this is come to pass, that it might be fulfilled which was spoken by the Lord through the prophet, saying,",22
"ᎾᏍᎩᏃ ᎤᎷᏨ ᎣᏤᏙᎲ, ᎠᎴ ᎤᏁᏒ ᏉᎳ ᎤᏓᏠᏍᏗ, ᎠᎴ ᏚᎸᎸ ᎤᏩᏒ ᏧᏬᏰᏂ, ᎠᎴ ᏧᎳᏏᏕᏂ, ᎯᎠ ᏄᏪᏒᎩ; ᎯᎠ ᏂᎦᏪᎠ ᎦᎸᏉᏗᏳ ᎠᏓᏅᏙ; ᎾᏍᎩ ᎯᎠ ᏅᏛᏅᏁᎵ ᎠᏂᏧᏏ ᏥᎷᏏᎵᎻ ᏛᎾᎸᎵ ᎠᏍᎦᏯ ᎯᎠ ᎠᏓᏠᏍᏗ ᎤᏤᎵᎦ, ᎠᎴ ᏧᎾᏓᎴᏅᏛ ᏴᏫ ᏫᏙᏛᏂᏲᎯᏎᎵ.","And coming to us, and taking Paul’s girdle, he bound his own feet and hands, and said, Thus saith the Holy Spirit, So shall the Jews at Jerusalem bind the man that owneth this girdle, and shall deliver him into the hands of the Gentiles.",45
ᎨᏍᏗ ᎩᎶ ᏳᏁᎸᏔᏅ ᏧᎴᏫᏍᏙᏗ.,No one tried to stop them.,6
"ᎼᏏᏰᏃ ᎡᏘ ᏅᏓᎬᏩᏓᎴᏅᏛ ᏕᎦᏚᏩᏗᏒ ᏕᎤᏪᎭ ᎬᏩᎵᏥᏙᎲᏍᎩ, ᏓᏥᎪᎵᏰᏍᎬᎢ ᏗᎦᎳᏫᎢᏍᏗᏱ ᏄᎾᏙᏓᏈᏒᎢ.","For Moses from generations of old hath in every city them that preach him, being read in the synagogues every sabbath.",21
"ᎠᎴ ᎤᏲᎴ ᎤᏍᎪ ᎠᏖᎵᏙᎩᎯ ᏕᎶᏕᎢ, ᎠᎴ ᎠᏛ ᎤᏁᎴᎢ; ᎠᏛᏃ ᎤᏥ ᎤᏁᎴᎢ.","and brought his head on a platter, and gave it to the damsel; and the damsel gave it to her mother.",21
"ᎡᏈᏌ ᏧᎾᏁᎶᏗ ᎤᎾᏓᎲᎬ ᏗᎧᎿᏩᏗᏙᎯ ᏫᏲᏪᎳᏏ ᎯᎠ ᎾᏍᎩ ᏫᏂᏪᏏ ᎠᏗᎭ ᎾᏍᎩ Ꮎ ᎦᎵᏉᎩ ᏃᏈᏏ ᎠᎦᏘᏏᏗᏢ ᎤᏬᏰᏂ ᏥᏚᏒᎦᎳ, ᎾᏍᎩ Ꮎ ᏤᏙᎭ ᎠᏰᎵ ᏕᎦᎧᎲ ᎦᎵᏉᎩ ᏗᏨᏙᏍᏗ ᏗᎦᎪᏙᏗᏱ ᎠᏕᎸ ᏓᎶᏂᎨ ᏗᎪᏢᏔᏅᎯ.","To the angel of the church in Ephesus write: These things saith he that holdeth the seven stars in his right hand, he that walketh in the midst of the seven golden candlesticks:",33
"ᎠᎴ ᎨᏣᏛᎦᏁᎸ ᏕᎮᏲᎲᏍᎬᎢ ᏂᎦᏛ ᎠᏂᏧᏏ, ᎾᏍᎩ ᏧᎾᏓᏑᏯ ᏧᎾᏓᎴᏅᏛ ᏴᏫ ᏓᏁᏩᏗᏒᎢ, ᏧᏂᏲᎯᏍᏗᏱ ᎼᏏ, ᎯᎠ ᏂᏪᏍᎬᎢ; ᏞᏍᏗ ᏱᏗᏥᎱᏍᏕᏎᎮᏍᏗ ᏗᏂᏲᎵ, ᎠᎴ ᏞᏍᏗ ᏗᎧᎿᏩᏛᏍᏗ ᏱᏥᏍᏓᏩᏕᎨᏍᏗ.","and they have been informed concerning thee, that thou teachest all the Jews who are among the Gentiles to forsake Moses, telling them not to circumcise their children, neither to walk after the customs.",34
"ᎠᏍᎩᎾᏃ ᎠᏥᏄᎪᏫᏒ ᎤᏩᎨᏫ ᎤᏬᏂᏒᎩ. ᎤᏂᏣᏘᏃ ᎤᏂᏍᏆᏂᎪᏒᎩ, ᎯᎠ ᏄᏂᏪᏒᎩ; ᎥᏝ ᎢᎸᎯᏳ ᎾᏍᎩ ᎢᏳᏍᏗ ᎠᎪᎲᎯ ᏱᎩ ᎢᏏᎵᏱ.","And when the demon was cast out, the dumb man spake: and the multitudes marvelled, saying, It was never so seen in Israel.",23
"ᎾᏍᎩ ᎤᏪᏥ ᎤᎬᏩᎵ, ᎾᏍᎩ ᏕᏫ ᎤᏁᏢᏔᏅᏛ ᎨᏒ ᏧᏕᏁᎢ ᎾᏍᎩ ᎤᏇᏓᎵ ᎨᏒᎢ;","concerning his Son, who was born of the seed of David according to the flesh,",15
"ᎿᏉᏃ ᏇᏍᏓ ᎾᎿ ᏍᎦᏚᎩ ᎠᏥᎦᏘᏗᏍᏛ ᎤᎷᏨ, ᏦᎢ ᏫᏄᏒᎸ, ᏏᏌᎵᏱ ᎤᏂᎩᏒᎩ ᏥᎷᏏᎵᎻ ᏭᎶᏒᎩ.","Festus therefore, having come into the province, after three days went up to Jerusalem from Cæsarea.",16
"ᎩᎶ ᎢᏤᎲ ᎤᏓᏑᏰᏍᏗ ᎤᏢᎨᏍᏗ, ᏫᏓᏯᏂᏍᎨᏍᏗ ᏗᎨᎦᏗᎶᏗ ᏧᎾᏁᎶᏗ ᎤᎾᏓᏡᎬᎢ, ᎾᏍᎩᏃ ᎠᎾᏓᏙᎵᏍᏗᏍᎨᏍᏗ ᎠᏂᏔᏲᎯᎮᏍᏗ ᎠᏥᏍᏕᎸᏗᏱ, ᎬᏩᎶᏁᏗᏍᎨᏍᏗ ᎠᏠᏁᏗ ᎠᏅᏗᏍᎨᏍᏗ ᎤᎬᏫᏳᎯ ᏚᏙᎥᎢ;","Is any among you sick? let him call for the elders of the church; and let them pray over him, anointing him with oil in the name of the Lord:",30
"ᎢᏣᏤᎵ ᎨᏎᏍᏗ ᎬᏩᎦᏘᏯ ᎤᏓᏙᎵᏍᏗ ᎨᏒ ᎠᎴ ᏅᏩᏙᎯᏯᏛ ᎢᏣᎵᏍᎪᎸᏔᏁᎸᎯ ᎤᏁᎳᏅᎯ ᎢᎩᏙᏓ, ᎠᎴ ᎤᎬᏫᏳᎯ ᏥᏌ ᎢᎩᏙᏓ, ᎠᎴ ᎤᎬᏫᏳᎯ ᏥᏌ ᎦᎶᏁᏛ.",Grace to you and peace from God our Father and the Lord Jesus Christ.,14
"ᎤᎾᏙᏓᏉᏅᎯᏃ, ᎩᎳ ᎢᎦ ᏂᎦᎵᏍᏗᏍᎨᎢ ᎠᎴᏂᏍᎬ ᏑᎾᏙᏓᏆᏍᏗ ᎨᏒ ᎺᎵ ᎹᎩᏕᎵ ᎡᎯ ᎠᎴ ᏐᎢ ᎺᎵ ᎤᎾᎦᏔᏂᎴ ᎠᏤᎵᏍᏛᎢ.","Now late on the sabbath day, as it began to dawn toward the first day of the week, came Mary Magdalene and the other Mary to see the sepulchre.",29
"ᎠᏥᎸᏱᏃ ᏭᏙᎥᏔᏅᎩ ᎢᎾᏛ, ᎠᎴ ᎥᏝ ᎪᎱᏍᏗ ᏳᎵᏍᏔᏁᎢ.","Howbeit he shook off the creature into the fire, and took no harm.",13
ᎦᏓ ᎠᎪᎵᏰᏍᎪ ᏃᎴ ᎢᏳᏍᏗ ᏂᎬᏁᎲ ᎦᏓ.,She studies soil and what makes soil.,7
"”Ꭵ, ᎣᏍᏓ ᏏᏆ ᏂᏗᎦᎵᏍᏔᏂ,” ᎤᏛᏁ ᎰᎻ.","“Yes, he'll make a good pig,” said Mr. Zuckerman.",9
"ᎤᎷᏣ ᎦᏍᎩᎶᎩ ᎤᏩᏗ, ᎤᎵᏖᎸᏁ ᎧᏁᏌᎢ, ᏃᎴ ᎤᏃᏴᎨ ᎭᏫᏂ.","As she approached her chair, the carton wobbled, and there was a scratching noise.",14
"ᎦᎵᏦᏕ ᏧᏅᎪᏤ ᎦᎸᎳᏗ ᎢᏗᎦᏘ ᏗᎳᏑᎶ ᏧᎳᏑᎵ, ᎪᎢ ᎦᏂᏤᎮ ᏃᎴ ᎦᏅᎯᏓ ᎠᏰᎳᏍᏗ ᎦᏁᎮ.","He emerged from the house with boots, with oil, and with sword.",12
"ᎠᎫᎵᏦᏩᏛ ᎤᏒᎯ, ᎪᏟᏍᏗ ᎨᏐ ᎧᏁᎢᏍᏗ ᎠᎹ ᎨᏴ ᏓᏳᏓᎴᏅ, ᎯᎸᎢᏴ ᏂᎦᏓ ᏗᏒᏍᏙᏗ ᎤᎵᏍᎨᏛ.","In your camp at night, you are able to pick out a distinct word now and then from the muddled voices in creek water, sometimes an entire sentence of deep import.",31
"ᎠᎴ ᎠᎵᏍᏆᏗᏍᎩ ᏂᎨᏒᎾ ᎬᏂᏛ ᎦᏥᏁᎰᎢ, ᎥᏝᏃ ᎢᎸᎯᏳ ᏧᏂᏲᎱᎯᏍᏗ ᏱᎩ, ᎠᎴ ᎥᏝ ᎩᎶ ᏗᏆᏑᎦᎸᏙᏗ ᏱᎩ.","and I give unto them eternal life; and they shall never perish, and no one shall snatch them out of my hand.",22
ᏂᎦᎥ ᏓᏋᏂᎦᎸᎢ ᎾᎾᏓᏛᎥᏍᎬᎾ ᏥᎨᏐ ᏕᎬᏂᎦᎵᏍᎪᎢ; ᏂᎦᏛᏃ ᎠᎾᏓᏛᎥᏍᎩ ᏕᎬᏂᎦᎷᏬᏍᎪᎢ ᎤᏟ ᎢᎦᎢ ᎤᎾᏓᏛᏗᏱ ᎤᏰᎸᏐᎢ.,"Every branch in me that beareth not fruit, he taketh it away: and every branch that beareth fruit, he cleanseth it, that it may bear more fruit.",27
"ᎢᏏᎵ ᎤᏅᏏᏓᏍᏗ ᎤᏍᏕᎸᎲ ᎠᏅᏓᏗᏍᎬ ᎤᏓᏙᎵᏣᏛᎢ,","He hath given help to Israel his servant, That he might remember mercy",13
"ᎩᎶᏃ ᎢᏳᎾᏍᏗ ᏗᎨᎦᏁᎶᏗ ᎡᏏᏱ ᎠᏁᎯ, ᏉᎳ ᏧᎵᎢ, ᎤᎾᏓᏅᏒᎩ ᏫᎬᏩᏔᏲᏎᎸᎩ, ᏭᏴᏍᏗᏱ ᏂᎨᏒᎾ ᎤᎾᏛᏁᎸᏗᏱ.","And certain also of the Asiarchs, being his friends, sent unto him and besought him not to adventure himself into the theatre.",22
"ᎤᏄᏖᏎᏃ ᎤᎵᎬᎭᎷᏴᎯ ᏔᎳᏚ ᏗᎧᎵᎢ ᏔᎷᏣ, ᎠᎴ ᎾᏍᏉ ᎠᏣᏗ.","And they took up broken pieces, twelve basketfuls, and also of the fishes.",13
“ᎭᏛᎦᏍᏓ!,“Listen!,1
ᎠᎾᎵᏅᏟ ᏗᎨᏳᏗ ᎨᏒ ᏅᏩᏍᏗᏗᏎᏍᏗᏉ.,Let love of the brethren continue.,6
"ᎢᏳ ᎠᎴ ᏎᏓᏂ ᏔᎵ ᏱᏄᏓᎠ ᎤᏩᏒ ᏯᏓᏡᏗᎭ, ᎦᏙ ᏘᎦᎵᏍᏙᏗ ᏱᏂᎬᏩᏍᏗᏉ ᎤᏤᎵᎪᎯ? ᏅᏗᎦᎵᏍᏙᏗᎭ ᏇᎵᏥᏆ ᎤᏍᏕᎵᎭ ᎠᏂᏍᎩᎾ ᏥᏕᎦᏄᎪᏫᏍᎦ ᏥᏍᎩᏲᏎᎭ.","And if Satan also is divided against himself, how shall his kingdom stand? because ye say that I cast out demons by Beelzebub.",23
ᏯᏋᎨᏫᏐᏉ ᏩᏯ ᎦᏚᎲ.,Put that Wayah Town behind me.,6
ᎤᏁᏅᏎᏃ ᎠᎴ ᏭᏂᏩᏛᎮ ᎾᏍᎩᏯ ᏂᏚᏪᏎᎸᎢ; ᎤᎾᏛᏅᎢᏍᏔᏁᏃ ᎧᏃᎯᏰᎩ ᏗᎵᏍᏓᏴᏗᏱ.,"And they went, and found as he had said unto them: and they made ready the passover.",17
"“ᏓᏁᏏᎨ ᏗᎾᏓᎪᎾᏗᏍᎬ? ᎭᎾ ᏳᏫᏗᏣᎾ ᏧᏪᏥ,” ᎤᏍᏗᏰᏔᏁ ᏫᎵᎻ.",“Why don’t you come with me to the Fair Grounds and lay your eggs there?” pleaded Wilbur.,17
ᎤᏁᎦ ᎨᏎ.,It was a white one.,5
"ᎾᏍᎩ Ꮎ ᎤᎷᎯᏍᏗ ᎨᏒ ᎾᏍᎩᏯ ᏎᏓᏂ ᏧᎸᏫᏍᏓᏁᏗ ᏚᎸᏫᏍᏓᏁᎮ-ᏍᏗ ᎬᏗᏍᎨᏍᏗ ᎤᏣᏘ ᎤᎵᏂᎩᏛ ᎨᏒᎢ, ᎠᎴ ᎤᏍᏆᏂᎪᏗ ᎠᎴ ᎦᏰᎪᎩ ᎤᏰᎸᏛᎢ,","even he, whose coming is according to the working of Satan with all power and signs and lying wonders,",19
"ᎤᎵᎪᎲᏍᏗ, ᎠᎵᏍᏆᏗᏍᎬ ᎦᏃᎯᎵᏓᏍᏗ ᏅᏙ, ᎠᏉᏌᎯᏌᏅ ᏄᎵᏍᏔᏁᎸ ᏣᎵ, ᎬᎩᏃᎯᏎᎸ ᏁᏂᏏ, ᎶᏩᏂ, ᏣᏥ ᏃᎴ ᏤᎩ.","Late in the fall, during the final diminishing parings of the Hunting Moon, I pieced together the rest of Charley’s story from what Nancy and Lowan and George and Jake told me.",32
ᎤᎿᏛ ᎠᏒᏛ ᏗᎦᎾᎥ ᏭᎳᏏᏔᏁ…,"He stepped there, where the trap lay…",7
"ᏥᏌᏃ ᎤᎪᎲ ᎤᏥ, ᎠᎴ ᎤᎪᎲ ᎾᎥ ᎦᏙᎬ ᎤᏍᏓᏩᏗᏙᎯ ᎤᎨᏳᎯ, ᎯᎠ ᏄᏪᏎᎸᎩ ᎤᏥ; ᎯᎨᏴ, ᎬᏂᏳᏉ ᏤᏥ.","When Jesus therefore saw his mother, and the disciple standing by whom he loved, he saith unto his mother, Woman, behold, thy son!",23
"ᎯᎠᏃ ᏂᏚᏪᏎᎴᎢ, ᎦᏙ ᎦᎵᏍᏙᏗᎭ ᏂᏦᎵᎬᎾ ᏥᎩ?","And he said unto them, Do ye not yet understand?",10
ᏃᎪᎱᏍᏗ ᎤᎦᎾᏍᏓ ᎠᎩᏍᏗ ᎢᏳᏍᏗ ᎤᏃᏴᎦ.”,“It sounds like a rich dessert.”,6
"ᎠᏎᏃ ᎠᏂᎦᏔᎿᎢ ᎤᏂᏁᏨ ᎯᎠ ᏄᏂᏪᏎᎢ; ᏝᎨ ᏰᎵ ᏱᏙᎨᎩᏰᎵᎦ ᏂᎦᏛ, ᎢᏤᎾᏉᏍᎩᏂ ᏗᏂᏃᏗᏍᎬ, ᎢᏨᏒ ᏫᏥᏩᎯ.","But the wise answered, saying, Peradventure there will not be enough for us and you: go ye rather to them that sell, and buy for yourselves.",26
"ᎤᎩᏨᏛᏃ ᎿᏉ ᎤᏂᎩᏒ, ᏔᎵ ᎠᏂᎩᏏ ᏧᎾᎬᏩᎶᏗ ᏑᎴᏎᎢ, ᎠᎴ ᏚᏁᎴ ᎦᏁᎳ, ᎠᎴ ᎯᎠ ᏄᏪᏎᎴᎢ, ᎯᏍᏆᏂᎪᏕᏍᏗ, ᎢᎦᎢᏃ ᏫᎦᎶᏒᏍᏗᏍᎬ ᏣᎫᏴᎯᏙᎸᎢ, ᎢᏥᎷᏨᎭ ᎢᎬᏯᎫᏴᎡᎸᎭ.","And on the morrow he took out two shillings, and gave them to the host, and said, Take care of him; and whatsoever thou spendest more, I, when I come back again, will repay thee.",35
ᎾᏍᎩ ᎯᎠ ᏄᏍᏗ ᎢᏨᏁᏤᎭ ᏗᏣᏓᎨᎯᏳ ᎢᏳᎵᏍᏙᏗᏱ.,"These things I command you, that ye may love one another.",11
ᎾᏍᎩ ᎤᏁᎳᏅᎯ ᏅᏓᏳᏓᎴᏅᎯ ᎨᏒ ᎾᏍᎩ ᎠᏛᎩᏍᎪ ᎤᏁᎳᏅᎯ ᎧᏁᎬᎢ; ᏂᎯ ᏂᏣᏛᎩᏍᎬᎾ ᏥᎩ ᏁᏗᎦᎵᏍᏙᏗ ᎤᏁᎳᏅᎯ ᏅᏓᏣᏓᎴᏅᎯ ᏂᎨᏒᎾ ᎨᏒᎢ.,"He that is of God heareth the words of God: for this cause ye hear them not, because ye are not of God.",23
"ᎭᏂ ᎢᏣ ᏗᏘᏅ ᎭᏓᏅᏖᏍᎬ, ᎠᎧᎵᏨ ᎤᏏᏩ ᎨᏒ.",Send some thoughts this way to fill this empty place.,10
"ᎯᎠᏃ ᏂᏚᏪᏎᎴᎢ, ᎯᎠ ᎾᏍᎩ ᎠᏴ ᎠᎩᎩᎬ ᎢᏨ ᎧᏃᎮᏛ ᏓᏠᎯᏍᏛᎢ, ᎾᏍᎩ ᎤᏂᏣᏘ ᏥᎨᎦᏤᏪᎸ.","And he said unto them, This is my blood of the covenant, which is poured out for many.",18
ᏫᎵᎻᏃ ᎪᏎᎰ.,She calls him Wilbur.,4
"ᎾᏍᎩ ᎯᎠ ᏄᏍᏗ, ᎾᏍᎩ ᎠᏴ ᎢᏧᎳᎭ ᎢᎩᎧᎵᏍᏙᎯᏍᏗᏱ ᎬᏔᏅᎯ ᎠᏴ ᏂᎯᏃ ᎤᏠᏱ ᎢᎪᎯᏳᏒᎢ.","that is, that I with you may be comforted in you, each of us by the other’s faith, both yours and mine.",22
ᎢᏧᎴᎭ ᎢᎩᎾᏕᏘᏴᏓ.,We’re the same age.,4
ᎾᏍᎩ ᏚᏘᎿᏫᏛᎮᎢ ᏂᏚᎸᏫᏍᏓᏁᎶ ᎤᏍᏆᏂᎪᏗ ᎠᎴ ᎤᏰᎸᏛ ᎢᏥᏈᏱ ᎠᎴ ᎠᎹ-ᎩᎦᎨᏍᏛᏱ ᎠᎴ ᎢᎾᎨ ᏅᎦᏍᎪᎯ ᏧᏕᏘᏴᏛ.,"This man led them forth, having wrought wonders and signs in Egypt, and in the Red sea, and in the wilderness forty years.",23
ᎣᎯᏍᏙᏗ ᎤᏰᎸᎮ ᎤᏅᏌ ᏥᎨᏎ ᎤᏩᏌ ᏃᎴ ᏗᎨᏥᎾᏌᎢ.,She liked it better when she could be all alone with her friends the animals.,15
"ᎠᏂ ᎬᏂᎨᏒ ᏂᎦᎵᏍᏗᎭ ᏗᏅᏂᏗᏳ ᎨᏒ ᎤᎾᏓᏅᏘ; ᎠᏁ ᎠᏁᎭ ᏗᏂᏍᏆᏂᎪᏗᏍᎩ ᏗᎧᎿᏩᏛᏍᏗ ᎤᏁᎳᏅᎯ ᏧᏤᎵᎦ, ᎠᎴ ᎪᎯᏳᏗ ᎨᏒ ᏥᏌ ᎤᏤᎵᎦ.","Here is the patience of the saints, they that keep the commandments of God, and the faith of Jesus.",19
"ᎾᏍᎩ ᎢᏳᏍᏗ ᎢᏓᎵᏅᏟ ᏗᏨᏂᏗᏳ ᎨᏎᏍᏗ ᎬᏂ ᎤᎬᏫᏳᎯ ᎦᎷᏨᎭ. ᎬᏂᏳᏉ ᎤᎶᎨᏛ ᎠᎦᏘᏲ ᎦᎸᏉᏗ ᎡᎶᎯ ᎤᎾᏄᎪᏫᏒᎯ, ᎠᎴ ᎬᏂᏗᏳ ᎨᏐ ᎠᎦᏘᏲᎢ, ᎬᏂ ᎤᎦᎾᏏ ᎢᎬᏱᏱ ᎠᎴ ᎣᏂᏱ ᎤᎦᏃᏗ ᎨᏒᎢ.","Be patient therefore, brethren, until the coming of the Lord. Behold, the husbandman waiteth for the precious fruit of the earth, being patient over it, until it receive the early and latter rain.",33
"”ᎦᎵᏉᎩ,” ᎤᏛᏁ ᏲᎾ ᎤᏤᏍᏙ.","“Seven,” replied Fern.",3
"ᏈᎵᎩᏃ ᎤᏍᏚᎢᏒ ᎠᎰᎵ, ᎾᏍᎩ ᎾᎿ ᎪᏪᎸ ᎤᎴᏅᎡᎢ ᎤᏃᎮᎮᎴ ᎣᏍᏛ ᎧᏃᎮᏛ ᏥᏌ ᎤᎬᏩᎵ.","And Philip opened his mouth, and beginning from this scripture, preached unto him Jesus.",14
ᎭᎾ ᎢᏴ ᏭᎷᏤ ᏣᎵ ᎤᏢᎾ ᏧᏍᏆᏅᎾ ᎭᏫᏂᏨ ᎦᏚᏏ.,Charley had reached such a point when he went to sleep under his blanket up on a bald.,18
ᎦᏙᏃ ᏓᏓᏛᏂ ᎯᎠ ᎾᏍᎩ ᏥᏄᏍᏗ? ᎢᏳᏃ ᎤᏁᎳᏅᎯ ᏱᎩᏍᏕᎵᎭ ᎦᎪ ᏱᎦᏡᏓ?,"What then shall we say to these things? If God is for us, who is against us?",17
ᎤᎾᏝᎢ ᎯᎠ ᏄᏪᏎᎴᎢ; ᎣᏏᏳ! ᎰᏍᏛ ᎠᎴ ᎯᎦᎵᏯ ᎡᏣᏅᏏᏓᏍᏗ! ᏚᏳᎪᏛ ᏂᏣᏛᏁᎸ ᎤᏍᏗ ᏧᏓᎴᏅᏛ ᏕᏣᎸᏫᏍᏓᏁᎸᎢ; ᎤᏣᏘ ᏧᏓᎴᏅᏛ ᏣᎬᏫᏳᏌᏕᎩ ᏅᏓᎬᏴᏁᎵ; ᎯᏴᎭ ᎣᏍᏛ ᎠᏓᏅᏓᏗᏍᏗᏱ ᏣᎾᏝᎢ ᎤᏤᎵᎪᎯ.,"His lord said unto him, Well done, good and faithful servant: thou hast been faithful over a few things, I will set thee over many things; enter thou into the joy of thy lord.",34
"ᏂᎯᏰᏃ ᏧᏩᎫᏔᏅᏒ ᏁᏦᎢᏳᏒᎾ ᏥᎨᏒᎩ ᎤᏁᎳᏅᎯ, ᎠᏎᏃ ᎪᎯ ᎡᏥᏙᎵᏨᎯ ᎢᎩ ᏅᏗᎦᎵᏍᏙᏗᎭ ᎾᏍᎩ ᏄᏃᎯᏳᏒᎾ ᎨᏒᎢ;","For as ye in time past were disobedient to God, but now have obtained mercy by their disobedience,",18
ᎨᏍᏗ ᏥᏍᏆ ᎬᏆᏕᏯᏙᏗ ᏱᎩ,Can't be bothered with a bird,6
"ᎥᏝ Ꮓ ᎢᏤᎳᏲᎯᏍᏗ ᎨᏒᎢ, ᎾᏍᎩᏯ ᎾᎾᏛᏁᎲ ᏧᎾᏓᎴᏅᏛ ᏴᏫ ᎤᏁᎳᏅᎯ ᎾᏂᎦᏔᎲᎾ ᏥᎩ;","not in the passion of lust, even as the Gentiles who know not God;",14
"ᎠᏍᏚᎩᏍᏗ ᎤᏂᏴᏩᏛᎮ - ᎦᏅᎯᏓ, ᏔᎷᎩᏍᎩ ᎪᏒᏓᏅ.","They found a key - long, of iron.",8
"ᏗᎹᏰᏃ ᎠᏋᏕᏨ, ᏅᏗᎦᎵᏍᏙᏗᎭ ᎤᏟ ᎤᏰᎸᏅ ᎪᎯ ᎨᏒᎢ, ᎠᎴ ᏕᏏᎶᏂᎦ ᏭᎶᏒ; ᏞᏏᏂ ᎨᎴᏏᏱ ᏭᎶᏒ, ᏓᏓᏏ ᏕᎵᎺᏏᏱ ᏭᎶᏒ;","for Demas forsook me, having loved this present world, and went to Thessalonica; Crescens to Galatia, Titus to Dalmatia.",19
